1166,Tours & Travels,Travels,Ibis,Bandung
1167,Tours & Travels,Travels,Ibis,Bandung
1168,Tours & Travels,Travels,Ibis,Bandung
1169,Tours & Travels,Travels,Ibis,Bandung
1170,Tours & Travels,Travels,Ibis,Bandung
1171,Tours & Travels,Shopping,Ibis,Bandung
1172,Tours & Travels,Travels,Jaco TV Shopping,Bandung
1173,Tours & Travels,Travels,Jaco TV Shopping,Bandung
1174,Tours & Travels,Shopping,Jaco TV Shopping,Bandung
1175,Tours & Travels,Shopping,Jaco TV Shopping,Bandung
1176,Tours & Travels,Travels,Jaco TV Shopping,Bandung
1177,Tours & Travels,Shopping,Jaco TV Shopping,Bandung
1178,Tours & Travels,Travels,Jaco TV Shopping,Bandung
1179,Tours & Travels,Travels,Jaco TV Shopping,Bandung
1180,Tours & Travels,Dining,Jaco TV Shopping,Bandung
1181,Tours & Travels,Lifestyle,Jaco TV Shopping,Bandung
1182,Tours & Travels,Groceries,Jaco TV Shopping,Bandung
1183,Tours & Travels,Shopping,Jaco TV Shopping,Bandung
1184,Tours & Travels,Travels,Jaco TV Shopping,Bandung
1185,Tours & Travels,Shopping,Jaco TV Shopping,Bandung
1186,Tours & Travels,Shopping,Jaco TV Shopping,Bandung
1187,Tours & Travels,Travels,Jaco TV Shopping,Bandung
1188,Tours & Travels,Travels,Jaco TV Shopping,Bandung
1189,Tours & Travels,Travels,Jaco TV Shopping,Bandung
1190,Tours & Travels,Shopping,Jaco TV Shopping,Bandung
1191,Tours & Travels,Travels,Jaco TV Shopping,Bandung
1192,Tours & Travels,Shopping,Jaco TV Shopping,Bandung
1193,Tours & Travels,Travels,Jaco TV Shopping,Bandung
1194,Tours & Travels,Travels,Jaco TV Shopping,Bandung
1195,Tours & Travels,Lifestyle,Jaco TV Shopping,Bandung
1196,Tours & Travels,Lifestyle,Jaco TV Shopping,Bandung
1197,Tours & Travels,Travels,Jaco TV Shopping,Bandung
1198,Tours & Travels,Shopping,Jaco TV Shopping,Bandung
1199,Tours & Travels,Shopping,Jaco TV Shopping,Bandung
1200,Tours & Travels,Travels,Jaco TV Shopping,Bandung
1201,Tours & Travels,Travels,Jaco TV Shopping,Bandung
1202,Tours & Travels,Travels,Jaco TV Shopping,Bandung
1203,Tours & Travels,Travels,Jaco TV Shopping,Bandung
1204,Tours & Travels,Shopping,Jaco TV Shopping,Bandung
1205,Tours & Travels,Health,Jakartacamera,Bandung
1206,Tours & Travels,Lifestyle,Jakartacamera,Bandung
1207,Tours & Travels,Travels,Jakartacamera,Bandung
1208,Tours & Travels,Shopping,Jakartacamera,Bandung
1209,Tours & Travels,Groceries,Jakartacamera,Bandung
1210,Tours & Travels,Health,Jakartacamera,Bandung
1211,Tours & Travels,Dining,Jakartacamera,Bandung
1212,Tours & Travels,Travels,Jakartacamera,Bandung
1213,Tours & Travels,Travels,Jakartacamera,Bandung
1214,Tours & Travels,Shopping,Jakartacamera,Bandung
1215,Tours & Travels,Shopping,Jakartacamera,Bandung
1216,Tours & Travels,Travels,Jakartacamera,Bandung
1217,Tours & Travels,Travels,Jakartacamera,Bandung
1218,Tours & Travels,Shopping,Jakartacamera,Bandung
1219,Tours & Travels,Shopping,Jakartacamera,Bandung
1220,Tours & Travels,Travels,Jakartacamera,Bandung
1221,Tours & Travels,Shopping,Jakartacamera,Bandung
1222,Tours & Travels,Travels,Jakartacamera,Bandung
1223,Tours & Travels,Shopping,Jakartacamera,Bandung
1224,Tours & Travels,Petrol,Jakartacamera,Bandung
1225,Tours & Travels,Travels,Jakartacamera,Bandung
1226,Tours & Travels,Lifestyle,Jakartacamera,Bandung
1227,Tours & Travels,Travels,Jakartacamera,Bandung
1228,Tours & Travels,Travels,Jakartacamera,Bandung
1229,Tours & Travels,Travels,Jakartacamera,Bandung
1230,Tours & Travels,Health,Jakartacamera,Bandung
1231,Tours & Travels,Travels,Jakartacamera,Bandung
1232,Tours & Travels,Travels,Jakartacamera,Bandung
1233,Tours & Travels,Travels,Jakartacamera,Bandung
1234,Tours & Travels,Shopping,Jakartacamera,Bandung
1235,Tours & Travels,Lifestyle,Jakartacamera,Bandung
1236,Tours & Travels,Lifestyle,Jakartacamera,Bandung
1237,Tours & Travels,Travels,Jakartanotebook,Bandung
1238,Tours & Travels,Petrol,Jakartanotebook,Bandung
1239,Tours & Travels,Petrol,Jakartanotebook,Bandung
1240,Tours & Travels,Travels,Jakartanotebook,Bandung
1241,Tours & Travels,Travels,Jakartanotebook,Bandung
1242,Tours & Travels,Lifestyle,Jakartanotebook,Bandung
1243,Tours & Travels,Shopping,Jakartanotebook,Bandung
1244,Tours & Travels,Travels,Jakartanotebook,Bandung
1245,Tours & Travels,Travels,Jakartanotebook,Bandung
1246,Tours & Travels,Travels,Jakartanotebook,Bandung
1247,Tours & Travels,Lifestyle,Jakartanotebook,Bandung
1248,Tours & Travels,Shopping,Jakartanotebook,Bandung
1249,Tours & Travels,Travels,Jakartanotebook,Bandung
1250,Tours & Travels,Dining,Jakartanotebook,Bandung
1251,Tours & Travels,Shopping,Jakartanotebook,Bandung
1252,Tours & Travels,Travels,Jakartanotebook,Bandung
1253,Tours & Travels,Shopping,Jakartanotebook,Bandung
1254,Tours & Travels,Shopping,Jakartanotebook,Bandung
1255,Tours & Travels,Lifestyle,Jakartanotebook,Bandung
1256,Tours & Travels,Lifestyle,Jakartanotebook,Bandung
1257,Tours & Travels,Travels,Jakartanotebook,Bandung
1258,Tours & Travels,Travels,Jakartanotebook,Bandung
1259,Tours & Travels,Shopping,Jakartanotebook,Bandung
1260,Tours & Travels,Health,Pertamina,Bandung
1261,Tours & Travels,Travels,Pertamina,Bandung
1262,Tours & Travels,Petrol,Pertamina,Bandung
1263,Tours & Travels,Travels,Pertamina,Bandung
1264,Tours & Travels,Travels,Pertamina,Bandung
1265,Tours & Travels,Travels,Pertamina,Bandung
1266,Tours & Travels,Shopping,Pertamina,Bandung
1267,Tours & Travels,Travels,Pertamina,Bandung
1268,Tours & Travels,Travels,Pertamina,Bandung
1269,Tours & Travels,Travels,Pertamina,Bandung
1270,Tours & Travels,Travels,Pertamina,Bandung
1271,Tours & Travels,Travels,Pertamina,Bandung
1272,Tours & Travels,Lifestyle,Pertamina,Bandung
1273,Tours & Travels,Shopping,Pertamina,Bandung
1274,Tours & Travels,Travels,Pertamina,Bandung
1275,Tours & Travels,Travels,Pertamina,Bandung
1276,Tours & Travels,Health,Pertamina,Bandung
1277,Tours & Travels,Travels,Pertamina,Bandung
1278,Tours & Travels,Travels,Pertamina,Bandung
1279,Tours & Travels,Travels,Pertamina,Bandung
1280,Tours & Travels,Shopping,Pertamina,Bandung
1281,Tours & Travels,Dining,Pertamina,Bandung
1282,Tours & Travels,Travels,Pertamina,Bandung
1283,Tours & Travels,Travels,Pertamina,Bandung
1284,Tours & Travels,Travels,Pertamina,Bandung
1285,Tours & Travels,Shopping,Pertamina,Bandung
1286,Tours & Travels,Lifestyle,Pertamina,Bandung
1287,Tours & Travels,Shopping,Pertamina,Bandung
1288,Tours & Travels,Travels,Pertamina,Bandung
1289,Tours & Travels,Travels,Pertamina,Bandung
1290,Tours & Travels,Groceries,Pertamina,Bandung
1291,Tours & Travels,Travels,Pertamina,Bandung
1292,Tours & Travels,Lifestyle,Pertamina,Bandung
1293,Tours & Travels,Travels,Pertamina,Bandung
1294,Tours & Travels,Groceries,Pertamina,Bandung
1295,Tours & Travels,Shopping,Pertamina,Bandung
1296,Tours & Travels,Travels,Shop & Drive,Bandung
1297,Tours & Travels,Travels,Shop & Drive,Bandung
1298,Tours & Travels,Lifestyle,Shop & Drive,Bandung
1299,Tours & Travels,Shopping,Shop & Drive,Bandung
1300,Tours & Travels,Dining,Shop & Drive,Bandung
1301,Tours & Travels,Travels,Shop & Drive,Bandung
1302,Tours & Travels,Travels,Shop & Drive,Bandung
1303,Tours & Travels,Shopping,Shop & Drive,Bandung
1304,Tours & Travels,Health,Shop & Drive,Bandung
1305,Tours & Travels,Travels,Shop & Drive,Bandung
1306,Tours & Travels,Shopping,Shop & Drive,Bandung
1307,Tours & Travels,Shopping,Shop & Drive,Bandung
1308,Tours & Travels,Travels,Shop & Drive,Bandung
1309,Tours & Travels,Travels,Shop & Drive,Bandung
1310,Tours & Travels,Travels,Shop & Drive,Bandung
1311,Tours & Travels,Shopping,Shop & Drive,Bandung
1312,Tours & Travels,Travels,Shop & Drive,Bandung
1313,Tours & Travels,Shopping,Shop & Drive,Bandung
1314,Tours & Travels,Dining,Shop & Drive,Bandung
1315,Tours & Travels,Lifestyle,Siloam,Bandung
1316,Tours & Travels,Groceries,Siloam,Bandung
1317,Tours & Travels,Lifestyle,Siloam,Bandung
1318,Tours & Travels,Shopping,Siloam,Bandung
1319,Tours & Travels,Travels,Siloam,Bandung
1320,Tours & Travels,Shopping,Siloam,Bandung
1321,Tours & Travels,Travels,Siloam,Bandung
1322,Tours & Travels,Travels,Siloam,Bandung
1323,Tours & Travels,Health,Siloam,Bandung
1324,Tours & Travels,Lifestyle,Siloam,Bandung
1325,Tours & Travels,Shopping,Siloam,Bandung
1326,Tours & Travels,Travels,Siloam,Bandung
1327,Tours & Travels,Travels,Siloam,Bandung
1328,Tours & Travels,Travels,Siloam,Bandung
1329,Tours & Travels,Shopping,Siloam,Bandung
1330,Tours & Travels,Shopping,Siloam,Bandung
1331,Tours & Travels,Travels,Siloam,Bandung
1332,Tours & Travels,Travels,Siloam,Bandung
1333,Tours & Travels,Health,Siloam,Bandung
1334,Tours & Travels,Shopping,Siloam,Bandung
1335,Tours & Travels,Shopping,Siloam,Bandung
1336,Tours & Travels,Travels,Siloam,Bandung
1337,Tours & Travels,Travels,Siloam,Bandung
1338,Tours & Travels,Shopping,Siloam,Bandung
1339,Tours & Travels,Groceries,Siloam,Bandung
1340,Tours & Travels,Health,Siloam,Bandung
1341,Tours & Travels,Shopping,Siloam,Bandung
1342,Tours & Travels,Health,Starbuck,Bandung
1343,Tours & Travels,Shopping,Starbuck,Bandung
1344,Tours & Travels,Petrol,Starbuck,Bandung
1345,Tours & Travels,Health,Starbuck,Bandung
1346,Tours & Travels,Travels,Starbuck,Bandung
1347,Tours & Travels,Travels,Starbuck,Bandung
1348,Tours & Travels,Travels,Starbuck,Bandung
1349,Tours & Travels,Lifestyle,Starbuck,Bandung
1350,Tours & Travels,Health,Starbuck,Bandung
1351,Tours & Travels,Shopping,Starbuck,Bandung
1352,Tours & Travels,Shopping,Starbuck,Bandung
1353,Tours & Travels,Travels,Starbuck,Bandung
1354,Tours & Travels,Travels,Starbuck,Bandung
1355,Tours & Travels,Lifestyle,Starbuck,Bandung
1356,Tours & Travels,Shopping,Starbuck,Bandung
1357,Tours & Travels,Travels,Starbuck,Bandung
1358,Tours & Travels,Health,Starbuck,Bandung
1359,Tours & Travels,Travels,Starbuck,Bandung
1360,Tours & Travels,Travels,Starbuck,Bandung
1361,Tours & Travels,Lifestyle,Starbuck,Bandung
1362,Tours & Travels,Travels,Starbuck,Bandung
1363,Tours & Travels,Travels,Starbuck,Bandung
1364,Tours & Travels,Lifestyle,Starbuck,Bandung
1365,Tours & Travels,Travels,Starbuck,Bandung
1366,Tours & Travels,Groceries,Starbuck,Bandung
1367,Tours & Travels,Travels,Starbuck,Bandung
1368,Tours & Travels,Shopping,Starbuck,Bandung
1369,Tours & Travels,Travels,Starbuck,Bandung
1370,Dept Stores,Shopping,CBN,Banjar
1371,Clothing Store,Shopping,Advance-eStore,Banjar
1372,Bakeries,Groceries,Holland Bakeries,Banjar
1373,Tours & Travels,Travels,DCSindo.com,Banjar
1374,Airlines,Travels,Bukalapak,Banjar
1375,Clothing Store,Shopping,Cognitix,Banjar
1376,Bakeries,Groceries,Holland Bakeries,Banjar
1377,Airlines,Travels,Harga Hot,Banjar
1378,Hospital,Health,Siloam,Banjar
1379,Dept Stores,Shopping,CAF Life,Banjar
1380,Airlines,Travels,GSShop.co.id,Banjar
1381,Gadgets & CellPhones,Lifestyle,Bhinneka.com,Banjar
1382,Hotel,Travels,Cognitix,Banjar
1383,Clothing Store,Shopping,Advance-eStore,Banjar
1384,"Restaurant, Clubs and Bars",Dining,Starbuck,Banjar
1385,Marketplace,Shopping,Blanja.com,Banjar
1386,Tours & Travels,Travels,CNI,Banjar
1387,Groceries,Groceries,Alfa Online,Banjar
1388,Airlines,Travels,CBN Cloud,Banjar
1389,Clothing Store,Shopping,Danareksa.com,Banjar
1390,Gadgets & CellPhones,Lifestyle,Bhinneka.com,Banjar
1391,Dept Stores,Shopping,Datangya.com,Banjar
1392,Tours & Travels,Travels,Blibur.com,Banjar
1393,Groceries,Groceries,Alfa Online,Banjar
1394,Auto shop & Services,Lifestyle,Shop & Drive,Banjar
1395,Tours & Travels,Travels,Adya Tours,Banjar
1396,Groceries,Groceries,Alfa Online,Banjar
1397,Petrol,Petrol,Pertamina,Banjar
1398,Auto shop & Services,Lifestyle,Shop & Drive,Banjar
1399,Auto shop & Services,Lifestyle,Shop & Drive,Banjar
1400,Health & Beauty,Lifestyle,Amway,Banjar
1401,Groceries,Groceries,Alfa Online,Banjar
1402,Clothing Store,Shopping,Cantik.com,Banjar
1403,Bakeries,Groceries,Holland Bakeries,Banjar
1404,Hotel,Travels,Allhotelsindo,Banjar
1405,Tours & Travels,Travels,Jaco TV Shopping,Banjar
1406,Tours & Travels,Travels,DCSindo.com,Banjar
1407,Tours & Travels,Travels,Adya Tours,Banjar
1408,Clothing Store,Shopping,Danareksa.com,Banjar
1409,Airlines,Travels,Citilink,Banjar
1410,Tours & Travels,Travels,Harga Hot,Banjar
1411,Hotel,Travels,GSShop.co.id,Banjar
1412,Tours & Travels,Travels,DealGoing,Banjar
1413,Airlines,Travels,Citilink,Banjar
1414,Tours & Travels,Travels,Blibur.com,Banjar
1415,Tours & Travels,Travels,Adya Tours,Banjar
1416,Hobbies & Recreation,Lifestyle,Braga Music,Banjar
1417,Airlines,Travels,AirAsia,Banjar
1418,"Restaurant, Clubs and Bars",Dining,Starbuck,Banjar
1419,Insurance,Health,Allianz,Banjar
1420,Tours & Travels,Travels,Blibur.com,Banjar
1421,Tours & Travels,Travels,Adya Tours,Banjar
1422,Hotel,Travels,Allhotelsindo,Banjar
1423,Airlines,Travels,Jakartacamera,Banjar
1424,Groceries,Groceries,Alfa Online,Banjar
1425,Bakeries,Groceries,Holland Bakeries,Banjar
1426,Groceries,Groceries,Alfa Online,Banjar
1427,Groceries,Groceries,Alfa Online,Banjar
1428,Hotel,Travels,Cititrans.co.id,Banjar
1429,Tours & Travels,Travels,Blibur.com,Banjar
1430,Hotel,Travels,Ibis,Banjar
1431,Hotel,Travels,Jaco TV Shopping,Banjar
1432,Bakeries,Groceries,Holland Bakeries,Banjar
1433,Books & Stationaries,Lifestyle,Alat2kantor,Banjar
1434,Airlines,Travels,AirAsia,Banjar
1435,Airlines,Travels,Jaco TV Shopping,Banjar
1436,Dept Stores,Shopping,CBN,Banjar
1437,Airlines,Travels,Cipika,Banjar
1438,Auto shop & Services,Lifestyle,Shop & Drive,Banjar
1439,Clothing Store,Shopping,Advance-eStore,Banjar
1440,Tours & Travels,Travels,Blibur.com,Banjar
1441,Internet Provide,Lifestyle,Bolt Super 4G,Banjar
1442,Groceries,Groceries,Alfa Online,Banjar
1443,Gadgets & CellPhones,Lifestyle,Bhinneka.com,Banjar
1444,Groceries,Groceries,Alfa Online,Banjar
1445,Hotel,Travels,CNI,Banjar
1446,Hotel,Travels,Allhotelsindo,Banjar
1447,Auto shop & Services,Lifestyle,Shop & Drive,Banjar
1448,Tours & Travels,Travels,Adya Tours,Banjar
1449,Books & Stationaries,Lifestyle,Alat2kantor,Banjar
1450,Airlines,Travels,DCSindo.com,Banjar
1451,Dept Stores,Shopping,Gudang Voucher,Banjar
1452,Tours & Travels,Travels,Asia Wisata,Banjar
1453,"Restaurant, Clubs and Bars",Dining,Starbuck,Banjar
1454,Tours & Travels,Travels,Abbey Travel,Banjar
1455,Airlines,Travels,Citilink,Banjar
1456,Hotel,Travels,GSShop.co.id,Banjar
1457,Clothing Store,Shopping,CheapnClick.com,Banjar
1458,Hospital,Health,Siloam,Banjar
1459,"Restaurant, Clubs and Bars",Dining,Starbuck,Banjar
1460,Tours & Travels,Travels,Adya Tours,Banjar
1461,Tours & Travels,Travels,Gudang Voucher,Banjar
1462,Marketplace,Shopping,Blibli.com,Banjar
1463,Dept Stores,Shopping,Jakartacamera,Banjar
1464,Airlines,Travels,CBN Cloud,Banjar
1465,Hotel,Travels,Datangya.com,Banjar
1466,Petrol,Petrol,Pertamina,Banjar
1467,Clothing Store,Shopping,GSShop.co.id,Banjar
1468,Health & Beauty,Lifestyle,Amway,Banjar
1469,Gadgets & CellPhones,Lifestyle,Bhinneka.com,Banjar
1470,Clothing Store,Shopping,Cititrans.co.id,Banjar
1471,Hospital,Health,Siloam,Banjar
1472,Auto shop & Services,Lifestyle,Shop & Drive,Banjar
1473,Bakeries,Groceries,Holland Bakeries,Banjar
1474,Tours & Travels,Travels,CBN,Banjar
1475,Tours & Travels,Travels,Harga Hot,Banjar
1476,Internet Provide,Lifestyle,Bolt Super 4G,Banjar
1477,"Restaurant, Clubs and Bars",Dining,Starbuck,Banjar
1478,Tours & Travels,Travels,Asia Wisata,Banjar
1479,Tours & Travels,Travels,Asia Wisata,Banjar
1480,Hotel,Travels,Ibis,Banjar
1481,Hotel,Travels,DCSindo.com,Banjar
1482,Tours & Travels,Travels,Blibur.com,Banjar
1483,Airlines,Travels,AirAsia,Banjar
1484,Tours & Travels,Travels,Adya Tours,Banjar
1485,Hotel,Travels,Allhotelsindo,Banjar
1486,Internet Provide,Lifestyle,Bolt Super 4G,Banjar
1487,Dept Stores,Shopping,DCSindo.com,Banjar
1488,Clothing Store,Shopping,Danareksa.com,Banjar
1489,Marketplace,Shopping,Blibli.com,Banjar
1490,Dept Stores,Shopping,Blackspex,Banjar
1491,Gadgets & CellPhones,Lifestyle,Bhinneka.com,Banjar
1492,Groceries,Groceries,Alfa Online,Banjar
1493,Hospital,Health,Siloam,Banjar
1494,Hotel,Travels,CNI,Banjar
1495,Tours & Travels,Travels,Adya Tours,Banjar
1496,Insurance,Health,AIA Financial,Banjar
1497,Tours & Travels,Travels,Abbey Travel,Banjar
1498,Tours & Travels,Travels,Adya Tours,Banjar
1499,Groceries,Groceries,Alfa Online,Banjar
1500,Petrol,Petrol,Pertamina,Banjar
1501,"Restaurant, Clubs and Bars",Dining,Starbuck,Banjar
1502,Hotel,Travels,Ibis,Banjar
1503,Books & Stationaries,Lifestyle,Alat2kantor,Banjar
1504,Airlines,Travels,AirAsia,Banjar
1505,Insurance,Health,AIA Financial,Banjar
1506,Insurance,Health,AIA Financial,Banjar
1507,"Restaurant, Clubs and Bars",Dining,Starbuck,Banjar
1508,Airlines,Travels,Bukalapak,Banjar
1509,Airlines,Travels,CNI,Banjar
1510,Groceries,Groceries,Alfa Online,Banjar
1511,Clothing Store,Shopping,Gudang Voucher,Banjar
1512,Insurance,Health,Allianz,Banjar
1513,"Restaurant, Clubs and Bars",Dining,Starbuck,Banjar
1514,Airlines,Travels,Citilink,Banjar
1515,Hotel,Travels,Ibis,Banjar
1516,Dept Stores,Shopping,Cititrans.co.id,Banjar
1517,Insurance,Health,AIA Financial,Banjar
1518,Hotel,Travels,CNI,Banjar
1519,Airlines,Travels,Danareksa.com,Banjar
1520,Hotel,Travels,Ibis,Banjar
1521,Clothing Store,Shopping,DCSindo.com,Banjar
1522,Clothing Store,Shopping,Advance-eStore,Banjar
1523,Hotel,Travels,Ibis,Banjar
1524,Books & Stationaries,Lifestyle,Alat2kantor,Banjar
1525,Electronic Stores,Lifestyle,Jakartanotebook,Banjar
1526,Clothing Store,Shopping,Advance-eStore,Banjar
1527,Clothing Store,Shopping,Jakartacamera,Banjar
1528,Clothing Store,Shopping,DCSindo.com,Banjar
1529,Dept Stores,Shopping,Happyholiday,Banjar
1530,Insurance,Health,Allianz,Banjar
1531,Airlines,Travels,Cantik.com,Banjar
1532,Hotel,Travels,CNI,Banjar
1533,Airlines,Travels,Cantik.com,Banjar
1534,Hotel,Travels,Jaco TV Shopping,Banjar
1535,Marketplace,Shopping,Blanja.com,Banjar
1536,Hotel,Travels,Cognitix,Banjar
1537,Airlines,Travels,CAF Life,Banjar
1538,Clothing Store,Shopping,Danareksa.com,Banjar
1539,Airlines,Travels,Citilink,Banjar
1540,Health & Beauty,Lifestyle,Amway,Banjar
1541,Hotel,Travels,CBN,Banjar
1542,Insurance,Health,Allianz,Banjar
1543,Airlines,Travels,Citilink,Banjar
1544,Electronic Stores,Lifestyle,Jakartanotebook,Banjar
1545,Dept Stores,Shopping,Blackspex,Banjar
1546,Clothing Store,Shopping,Cititrans.co.id,Banjar
1547,Health & Beauty,Lifestyle,Amway,Banjar
1548,Auto shop & Services,Lifestyle,Shop & Drive,Banjar
1549,Dept Stores,Shopping,Harga Hot,Banjar
1550,Tours & Travels,Travels,Adya Tours,Banjar
1551,Hospital,Health,Siloam,Banjar
1552,Tours & Travels,Travels,Adya Tours,Banjar
1553,Hotel,Travels,CBN,Banjar
1554,Airlines,Travels,AirAsia,Banjar
1555,Clothing Store,Shopping,Advance-eStore,Banjar
1556,Tours & Travels,Travels,CBN Cloud,Banjar
1557,Clothing Store,Shopping,Cipika,Banjar
1558,Groceries,Groceries,Alfa Online,Banjar
1559,Dept Stores,Shopping,Happyholiday,Banjar
1560,Hotel,Travels,GSShop.co.id,Banjar
1561,Tours & Travels,Travels,GSShop.co.id,Banjar
1562,Books & Stationaries,Lifestyle,Alat2kantor,Banjar
1563,Airlines,Travels,Happyholiday,Banjar
1564,Hotel,Travels,Ibis,Banjar
1565,Airlines,Travels,AirAsia,Banjar
1566,Tours & Travels,Travels,CNI,Banjar
1567,Airlines,Travels,CheapnClick.com,Banjar
1568,Tours & Travels,Travels,Harga Hot,Banjar
1569,Dept Stores,Shopping,Jakartacamera,Banjar
1570,Airlines,Travels,Citilink,Banjar
1571,Clothing Store,Shopping,Jaco TV Shopping,Banjar
1572,"Restaurant, Clubs and Bars",Dining,Starbuck,Banjar
1573,Books & Stationaries,Lifestyle,Alat2kantor,Banjar
1574,Internet Provide,Lifestyle,Bolt Super 4G,Banjar
1575,Airlines,Travels,CAF Life,Banjar
1576,Insurance,Health,Allianz,Banjar
1577,Hotel,Travels,Ibis,Banjar
1578,Dept Stores,Shopping,CBN,Banjar
1579,Hotel,Travels,Allhotelsindo,Banjar
1580,Clothing Store,Shopping,Cipika,Banjar
1581,Gadgets & CellPhones,Lifestyle,Bhinneka.com,Banjar
1582,Tours & Travels,Travels,Jaco TV Shopping,Banjar
1583,Internet Provide,Lifestyle,Bolt Super 4G,Banjar
1584,Clothing Store,Shopping,Jakartacamera,Banjar
1585,Tours & Travels,Travels,Blibur.com,Banjar
1586,Airlines,Travels,Cipika,Banjar
1587,Airlines,Travels,AirAsia,Banjar
1588,Hotel,Travels,Allhotelsindo,Banjar
1589,Tours & Travels,Travels,Asia Wisata,Banjar
1590,Dept Stores,Shopping,DCSindo.com,Banjar
1591,Clothing Store,Shopping,Cognitix,Banjar
1592,Clothing Store,Shopping,Datangya.com,Banjar
1593,Tours & Travels,Travels,GSShop.co.id,Banjar
1594,Groceries,Groceries,Alfa Online,Banjar
1595,Hotel,Travels,Cognitix,Banjar
1596,Tours & Travels,Travels,Blibur.com,Banjar
1597,Airlines,Travels,CBN,Banjar
1598,Tours & Travels,Travels,CBN,Banjar
1599,Dept Stores,Shopping,CNI,Banjar
1600,Clothing Store,Shopping,CBN,Banjar
1601,"Restaurant, Clubs and Bars",Dining,Starbuck,Banjar
1602,Tours & Travels,Travels,CBN,Banjar
1603,Electronic Stores,Lifestyle,Jakartanotebook,Banjar
1604,Dept Stores,Shopping,Jaco TV Shopping,Banjar
1605,Hospital,Health,Siloam,Banjar
1606,Hotel,Travels,Ibis,Banjar
1607,Hotel,Travels,Ibis,Banjar
1608,Tours & Travels,Travels,CNI,Banjar
1609,Airlines,Travels,Citilink,Banjar
1610,Hotel,Travels,Bukalapak,Banjar
1611,Books & Stationaries,Lifestyle,Alat2kantor,Banjar
1612,Tours & Travels,Travels,GSShop.co.id,Banjar
1613,Tours & Travels,Travels,Asia Wisata,Banjar
1614,Hotel,Travels,GSShop.co.id,Banjar
1615,Clothing Store,Shopping,Bukalapak,Banjar
1616,Dept Stores,Shopping,Happyholiday,Banjar
1617,Books & Stationaries,Lifestyle,Alat2kantor,Banjar
1618,Books & Stationaries,Lifestyle,Alat2kantor,Banjar
1619,Marketplace,Shopping,Blanja.com,Banjar
1620,Airlines,Travels,AirAsia,Banjar
1621,Hotel,Travels,CBN,Banjar
1622,Clothing Store,Shopping,Advance-eStore,Banjar
1623,Tours & Travels,Travels,GSShop.co.id,Banjar
1624,Dept Stores,Shopping,CBN,Banjar
1625,Dept Stores,Shopping,Blackspex,Banjar
1626,Insurance,Health,Allianz,Banjar
1627,Dept Stores,Shopping,Datangya.com,Banjar
1628,Dept Stores,Shopping,Cipika,Banjar
1629,Bakeries,Groceries,Holland Bakeries,Banjar
1630,Hotel,Travels,Happyholiday,Banjar
1631,Internet Provide,Lifestyle,Bolt Super 4G,Banjar
1632,Hotel,Travels,CBN Cloud,Banjar
1633,Clothing Store,Shopping,DCSindo.com,Banjar
1634,Clothing Store,Shopping,Gudang Voucher,Banjar
1635,Hotel,Travels,Allhotelsindo,Banjar
1636,Clothing Store,Shopping,Cititrans.co.id,Banjar
1637,Electronic Stores,Lifestyle,Jakartanotebook,Banjar
1638,Marketplace,Shopping,Blanja.com,Banjar
1639,Clothing Store,Shopping,CBN,Banjar
1640,Dept Stores,Shopping,Blackspex,Banjar
1641,Insurance,Health,Allianz,Banjar
1642,Clothing Store,Shopping,Advance-eStore,Banjar
1643,Clothing Store,Shopping,GSShop.co.id,Banjar
1644,Tours & Travels,Travels,Blibur.com,Banjar
1645,Electronic Stores,Lifestyle,Jakartanotebook,Banjar
1646,Insurance,Health,Allianz,Banjar
1647,Books & Stationaries,Lifestyle,Alat2kantor,Banjar
1648,Airlines,Travels,Bukalapak,Banjar
1649,Dept Stores,Shopping,DealGoing,Banjar
1650,Auto shop & Services,Lifestyle,Shop & Drive,Banjar
1651,Dept Stores,Shopping,CNI,Banjar
1652,Dept Stores,Shopping,Cantik.com,Banjar
1653,Dept Stores,Shopping,Cognitix,Banjar
1654,Marketplace,Shopping,Blibli.com,Banjar
1655,Petrol,Petrol,Pertamina,Banjar
1656,Tours & Travels,Travels,Asia Wisata,Banjar
1657,Clothing Store,Shopping,CheapnClick.com,Banjar
1658,Petrol,Petrol,Pertamina,Banjar
1659,Dept Stores,Shopping,CBN Cloud,Banjar
1660,Groceries,Groceries,Alfa Online,Banjar
1661,Petrol,Petrol,Pertamina,Banjar
1662,Airlines,Travels,Citilink,Banjar
1663,Groceries,Groceries,Alfa Online,Banjar
1664,Hotel,Travels,Allhotelsindo,Banjar
1665,Tours & Travels,Travels,Blibur.com,Banjar
1666,Hotel,Travels,Allhotelsindo,Banjar
1667,Clothing Store,Shopping,CheapnClick.com,Banjar
1668,Dept Stores,Shopping,DealGoing,Banjar
1669,Internet Provide,Lifestyle,Bolt Super 4G,Banjar
1670,Dept Stores,Shopping,Blackspex,Banjar
1671,Hotel,Travels,CheapnClick.com,Banjar
1672,Clothing Store,Shopping,Cognitix,Banjar
1673,Health & Beauty,Lifestyle,Amway,Banjar
1674,Airlines,Travels,Jaco TV Shopping,Banjar
1675,Hotel,Travels,Jaco TV Shopping,Banjar
1676,Clothing Store,Shopping,Advance-eStore,Banjar
1677,Dept Stores,Shopping,CBN,Banjar
1678,Dept Stores,Shopping,Bukalapak,Banjar
1679,Clothing Store,Shopping,Advance-eStore,Banjar
